code;project_ids.display_name;periodo_fiscal;investment_sector_id.name;category_id.name;lat;long
CCO-21-18-04-00011;SUSTITUCION DE LAS LUMINARIAS QUE INCLUYE KID DE SODIO Y BOMBILLOS;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;7,80351225997888;-72,2248135415182
CCO-21-08-06-00104;REHABILITACION DE 5 KM DE VIALIDAD AGRICOLA COMUNIDAD COMANDO AGRARIO.EZEQUIEL ZAMORA;21;SERVICIOS PÚBLICOS;VIALIDAD;9,73213588737902;-68,6207497627964
CCO-21-08-07-00020;PERFORACION Y EQUIPAMIENTO DE UN POZO PROFUNDO PARA SUMINISTRAR AGUA POTABLE A LA COMUNIDAD DE COROZAL I MUNICIPIO TINACO ESTADO COJEDES;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,69765489283292;-68,4401212270906
CCO-21-08-06-00076;REHABILITACION Y MEJORAS DE LAS VIAS DE ACCESO A LA COMUNIDAD LA YAYUARA II DEL MUNICIPIO EZEQUIIEL ZAMORA DEL ESTADO BOLIVARIANO E INVICTO DE COJEDES;21;SERVICIOS PÚBLICOS;VIALIDAD;9,67064026722104;-68,5586622796972
CCO-21-19-02-00001;REHABILITACION Y MEJORAMIENTO DEL ACUEDUCTO DE AGUA POTABLE Y SISTEMA DE RIEGO DEL SECTOR LA VIRAVIRA, MUNICIPIO BOCONO ESTADO TRUJILLO.;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,2327547870639;-70,2644360679315
COM-21-18-04-00001;Complejo Comunal  Socio productivo de Cría, Engorde y Reproducción de Porcino los Taribas Enmarcados en el Plan Agovenezuela;21;SOCIOPRODUCTIVOS;SISTEMAS AGROPECUARIOS;7,81596805121278;-72,2200924868025
CCO-21-21-07-00008;REHABILITACIÓN DEL SISTEMA ELÉCTRICO DEL SECTOR. FASE I.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;11,1007973021789;-71,8013549244185
CCO-21-21-07-00009;REHABILITACION DEL SISTEMA ELECTRICO, FASE I.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;11,1515431193773;-71,8546981957012
CCO-21-21-07-00010;REHABILITACION DE ALUMBRADO DEL SECTOR  DE JARARA, FASE I.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;11,0826779322186;-71,8607316887446
CCO-21-08-06-00120;MEJORAS Y MANTENIMIENTO  DEL SISTEMA DE ALUMBRADO PUBLICO DE LA COMUNIDAD JOSE LAURENCIO SILVA DEL MUNICIPIO EZEQUIEL ZAMORA ;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,61335250133899;-68,6824096926803
CCO-21-10-05-00062;PATROLEO Y ENGRANZONADO DE 10 KM DE VIALIDAD AGRICOLA EN LA COMUNIDAD MUERTO ZORRO UVERAL PQA. TUCUPIDO DEL MUNICIPIO RIBAS ESTADO GUÁRICO;21;SERVICIOS PÚBLICOS;VIALIDAD;9,5107652956853;-65,8527398233523
CCO-21-22-01-00012;FABRICACION Y COLOCACION DE LA TAPA DEL COLECTOR DE AGUAS SERVIDAS DEL SECTOR CAJIGAL, BERMUDEZ Y MUELLE.;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;5,66923493059124;-67,6319344657416
CCO-21-18-04-00006;granja comunal socioproductiva de cria, engorde y reproducción de proteína avicola enmarcada en el plan agrovenezuela;21;SOCIOPRODUCTIVOS;SISTEMAS AGROPECUARIOS;7,8160572667976;-72,219919753987
CCO-21-20-10-00004;EMBELLECIMIENTO Y REHABILITACIÓN DE FACHADA DEL SECTOR LA PRADERA II,DEL MUNICIPIO COCOROTE ESTADO YARACUY.;21;SERVICIOS PÚBLICOS;VIVIENDA;10,3166077333044;-68,7718471982155
CCO-21-08-06-00156;Rehabilitacion de Alumbrado de las calles del consejo comunal Rauleña de la parroquia  Manuel Manrique, municipio ezequiel zamora, del estado Cojedes.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,80176158503579;-68,5150394371722
CCO-21-10-07-00001;CONTINUIDAD DEL SISTEMA DE AGUAS BLANCAS EN EL SECTOR CALANCHE  II DE LA PARROQUIA ZARAZA DEL MUNICIPIO PEDRO ZARAZA DEL ESTADO GUARICO;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,37550829330969;-65,3055353952283
CCO-21-08-05-00018;REHABILITACION Y MEJORAS DE LA VIALIDAD AGRICOLA EN EL SECTOR LA CHIVERA, PARROQUIA LIBERTAD, MUNICIPIO RICAURTE, ESTADO COJEDES. PRIMERA ETAPA;21;SERVICIOS PÚBLICOS;VIALIDAD;9,53485453719859;-68,6638857000654
CCO-21-18-13-00003;REHABILITACIÓN, MANTENIMIENTO, PICO Y PODA DEL SISTEMA DE ENERGÍA ELÉCTRICA DE LOS SECTORES CARBONERA EL COROZO CARRETERA PANAMERICANA TRONCAL 01 MUNICIPIO MICHELENA ESTADO TÁCHIRA  ;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;7,99085480889629;-72,247046801132
CCO-21-10-01-00005;Plan conuco para siembra y garantizar la soberanía alimentaria en el consejo comunal Mayalito, Parroquia Valle de la Pascua, Municipio Leonardo Infante del Estado Guarico .;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;9,14751280397063;-66,0798508281984
CCO-21-12-12-00005;REIMPULSO Y ACTIVACION DE LA SIEMBRA DE DIFERENTES RUBROS AGRICOLAS, YUCA, PLATANO, CARAOTA, MAIZ Y OCUMO DEL SECTOR MATA DE COCO;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;8,88108948042134;-71,3694008352253
CCO-21-14-06-00003;CONUCOS PRODUCTIVOS SUP. 30 HAS.;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;8,99538474393211;-62,6433915098486
CCO-21-21-14-00002;SIEMBRA DE FRIJOL SIMON RODRIGUEZ ;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;10,4263447983826;-71,4256031169927
CCO-21-10-01-00035;Plan conuco  en el sector 5 de julio norte en la Parroquia Valle de la Pascua Municipio Leonardo Infante del Estado Guárico.;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;9,23054645570902;-66,0122597438043
CCO-21-16-05-00001;Plan conuco para impulsar el desarrollo productivo en la comunidad, Los garzones-chaparro solo del municipio Ospino, estado Portuguesa ;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;9,2909442167991;-69,6410266755978
CCO-21-12-12-00016;SIEMBRA DE CAMBUR, CARAOTA, MAIZ, OCUMO EN EL SECTOR CAÑO AVISPERO ARRIBA, MUNICIPIO OBISPO RAMOS DE LORA;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;8,77557334867983;-71,5214292905058
CCO-21-12-12-00017;cultivo y mantenimiento de los rubros, platano, yuca, cambures, maiz, aji y ocumo en el sector Gavilancito Abajo parroquia Santa Elena de Arenales;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;8,81388123863045;-71,4654605269453
CCO-21-17-11-00001;“SIEMBRA DE 10 HAS DE YUCA DULCE, 05 HAS MAÍZ AMARILLO, 05 HAS DE CAMBUR, 05 DE FRIJOL, 05 HAS DE BATATA EN LA COMUNIDAD DE BELLA VISTA, PARROQUIA MARIÑO DEL MUNICIPIO ANDRES ELOY BLANCO, ESTADO SUCRE”.;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;10,4855073093042;-63,4443664967272
CCO-21-05-01-00021;SIEMBRA Y CULTIVO DE 30 HECTAREAS DE MAIZ BLANCO, ARROZ PADDY Y MAIZ AMARILLO EN  CONUCOS PRODUCTIVOS;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;8,36504419985542;-67,9552501121972
CCO-21-21-08-00001;Sistema de produccion agricola;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;10,0560430511438;-72,5693600663108
CCO-21-16-05-00002;plan conuco 2021 del consejo consejo comunal morador arriba municipio ospino estado portuquesa ;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;9,26315267344762;-69,5229032168989
CCO-21-08-06-00085;Rehabilitación y Mejoras en el Alumbrado Publico de Calles y Veredas en la Comunidad la Herrereña Sector 1 del Municipio Ezequiel zamora estado Cojedes;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,64669325021269;-68,5680267532599
CCO-21-10-05-00043;TANQUES DE ALMACENAMIENTO DE AGUA POTABLE. (1ra FASE )CASERIO GUATACARITO-SAN PEDRO- PARROQUIA TUCUPIDO, MUNICIPIO JOSE FELIX RIBAS, EDO GUARICO;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,21260289545651;-65,6465607206097
CCO-21-08-04-00019;AMPLIACION DE LA RED DE DISTRIBUCION DE AGUA POTABLE DEL CONSEJO COMUNAL MONTAÑITA.;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,79221897017504;-68,2108524610923
CCO-21-07-09-00006;MANEJO INTEGRAL DE LAS AGUAS III ETAPA;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;10,1399214435026;-67,939712056215
CCO-21-16-03-00001;PREPARACION SIEMBRA CULTIVO Y COSECHA EN 30 HECTAREAS DE PLATANOS, YUCA, MAIZ, CARAOTAS Y FRIJOLES EN EL CONSEJO COMUNAL PUEBLO NUEVO DE LA PARROQUIA CORDOBA DEL MUNICIPIO GUANARE DEL ESTADO PORTUGUESA;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;9,39063115864601;-69,8549017018881
CCO-21-08-01-00020;CONTINUACION DEL SISTEMA DE AGUAS SERVIDAS EN LA  CALLE 4, DEL SECTOR LA ESPERANZA.;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,68159126940146;-68,9406657428466
CCO-21-05-01-00020;MEJORAMIENTO Y AMPLIACION DE UNA GRANJA MIXTA PORCINA AVICOLA EN EL SECTOR EL POLVO;21;SOCIOPRODUCTIVOS;SISTEMAS AGROPECUARIOS;8,25497473920989;-67,8735431088134
CCO-21-05-01-00025;AMPLIACION Y MEJORAMIENTO DE GRANJAS PRODUCTIVAS PORCINAS Y SIEMBRA DE 5 HECTAREAS DE MAIZ BLANCO EN EL SECTOR;21;SOCIOPRODUCTIVOS;SISTEMAS AGROPECUARIOS;8,17070889296534;-67,8241048466647
CCO-21-08-01-00015;REHABILITACION DE TANQUE ELEVADO PARA  ALMACENAMIENTO DE AGUA POTABLE EN LA COMUNIDAD DE LA SABANA, PARROQUIA COJEDES, MUNICIPIO ANZOATEGUI, ESTADO COJEDES.;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,58811545688605;-68,9076740153411
CCO-21-18-04-00013;PARQUE COMUNAL SOCIO PRODUCTIVO DE CRIA,ENGORDE Y REPRODUCCION DE CAPRINOS LAS PALMAS ENMARCADOS EN LA MISION AGROVENEZUELA;21;SOCIOPRODUCTIVOS;SISTEMAS AGROPECUARIOS;7,81545347838363;-72,2201593146193
CCO-21-10-01-00038;ADQUISICIÓN DEL SISTEMA DE AGUAS SERVIDAS EN EL CONSEJO COMUNAL JOSÉ FÉLIX RIBAS EN PROGRESO II, VALLE DE LA PASCUA. MUNICIPIO LEONARDO INFANTE. ESTADO GUÁRICO.;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,22544843600522;-65,9750685722989
CCO-21-08-07-00028;MEJORA EN LA INFRAESTRUCTURA DE LOS APARTAMENTOS EN CUANTO PINTURA Y MANTENIMIENTO EN EL URBANISMO APARTAMENTOS JOSE LAURENCIO SILVA DEL MUNICIPIO TINACO ESTADO COJEDES;21;SERVICIOS PÚBLICOS;VIVIENDA;9,70372495705964;-68,4465014101236
CCO-21-18-05-00012;CONSOLIDACIÓN DEL AULA PARA PREESCOLAR ESCUELA BOLIVARIANA CONCENTRACIÓN MUNICIPAL N° 16 DE LA COMUNIDAD MESAS DEL PALENTQUE, LA GRITA MUNICIPIO JAUREGUI ESTADO TACHIRA													;21;SERVICIOS PÚBLICOS;EDUCACIÓN;8,07664962820791;-71,9891985673447
CCO-21-15-05-00002;RECUPERACIÓN DE LA LUMINACION DEL CONSEJO COMUNAL GUIRIGUIRE CENTRAL I;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;11,0831604013882;-63,9701516899943
CCO-21-07-02-00002;CONSTRUCCIÓN DE RED RECOLECTORA DE AGUAS SERVIDAS (1° etapa);21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;10,086505043546;-67,8150084746231
CCO-21-19-07-00020;MEJORAMIENTO Y REHABILITACION DEL TENDIDO ELECTRICO PUBLICO DEL SECTOR EL MILAGRO, PARROQUIA JUAN IGNACIO MONTILLA MUNICIPIO TRUJILLO. EDO TRUJILLO.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,30851359931855;-70,6023517487203
CCO-21-08-06-00113;RECUPERACION DE TECHOS Y FACHADAS DEL COMPLEJO HABITACIONAL EZEQUIEL ZAMORA ZONA 6 I ETAPA;21;SERVICIOS PÚBLICOS;VIVIENDA;9,64852551742069;-68,5579254599973
CCO-21-10-08-00002;CONSTRUCCION DE 120 MTS DE TUBERIA DE AGUA SERVIDAS DE LA CALLE PAEZ DE SECTOR ROMULO GALLEGOS 1, DEL MUNICIPIO ESTEROS DE CAMAGUAN, ESTADO BOLIVARIANO DE GUARICO;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;8,10702702434477;-67,6044572482448
CCO-21-18-04-00005;Rehabilitacion del sistema electrico y  Alumbrado Pùblico;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;7,81993146610913;-72,2223675273728
CCO-21-21-09-00001;CULTIVANDO FRIJOL SOBERANO EN EL SECTOR SIMON BOLIVAR ;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;9,15765306519883;-71,0761410193524
CCO-21-19-04-00003;MEJORAMIENTO Y REHABILITACION DEL TENDIDO ELECTRICO DEL ALUMBRADO PUBLICO Y RESIDENCIAL, EN EL SECTOR LA QUINTA, PARROQUIA LA UNION, MUNICIPIO, ESCUQUE, ESTADO TRUJILLO.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,31390763070542;-70,6681871896108
COM-21-05-01-00003;AMPLIACION Y MEJORAMIENTO DE GRANJAS PRODUCTIVAS PORCINAS AVICOLAS EN EL SECTOR ;21;SOCIOPRODUCTIVOS;SISTEMAS AGROPECUARIOS;8,16255490132814;-67,6896943569358
CCO-21-19-07-00002;MEJORAMIENTO Y REHABILITACION DEL TENDIDO ELECTRICO DEL ALUMBRADO PUBLICO, EN EL SECTOR LLANO DE LAS CATIRAS, PARROQUIA MENDOZA, MUNICIPIO VALERA, EDO TRUJILLO.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,20106690045702;-70,6712766788384
CCO-21-19-06-00001;MEJORAMIENTO Y REHABILITACION DEL ACUEDUCTO Y SISTEMA DE RIEGO DEL SECTOR EL PAJARITO, PARROQUIA TUÑAME, MCPIO URDANETA EDO TRUJILLO.;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,06344081319716;-70,5981489042666
CCO-21-08-07-00014;Mantenimiento, Recuperación y Mejora del Alumbrado Público de la comunidad del DIVIDIVI municipio Tinaco del Estado Cojedes ;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,70086725516246;-68,4301340663719
CCO-21-10-01-00012;ACONDICIONAMIENTO DE VIALIDAD AGRICOLA PERTENECIENTE AL CONSEJO COMUNAL ARACAY ARRIBA, UBICADO EN LA PARROQUIA ESPINO EN EL MUNICIPIO LEONARDO INFANTE EN EL ESTADO GUARICO;21;SERVICIOS PÚBLICOS;VIALIDAD;8,53212963912705;-66,0072415628361
CCO-21-10-03-00003;Sustitución de colector principal de aguas servidas del sector Vicario 2 sector 2;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;8,91036900701542;-67,415615069975
CCO-21-10-05-00061;PLAN CONUCO PRODUCTIVO EN LA COMUNIDAD PASCUALERO ROBLECITO PQA. TUCUPIDO DEL MUNICIPIO RIBAS ESTADO GUÁRICO;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;9,42627893676478;-65,6394540132545
CCO-21-19-20-00001;MEJORAMIENTO Y REHABILITACION DEL TENDIDO ELECTRICO DEL ALUMBRADO PUBLICO Y RESIDENCIAL, EN EL SECTOR PUNTA BRAVA Y CRUZ DE LA MISION, PARROQUIA PAMPANITO II, MUNICIPIO PAMPANITO, ESTADO TRUJILLO.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,41205445389688;-70,5065641889466
CCO-21-10-05-00012;Techado de Viviendas en los Caseríos el Macho-Mastrantal-Añilar de la Parroquia - Tucupido Municipio Jose Felix Ribas Edo Guarico (Primera Etapa);21;SERVICIOS PÚBLICOS;VIVIENDA;9,27179333184485;-65,5473746522324
CCO-21-18-04-00016;reparación del sistema eléctrico de las calles 4,5,7,8,9 y el sector brisas del sol en el C.C nuevo amanecer;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;7,8211173872136;-72,2600236574945
CCO-21-10-01-00015;REHABILITACIÓN DE FACHADAS DE VIVIENDAS EN EL SECTOR CARLOS PÉREZ DE LA PARROQUIA VALLE DE LA PASCUA MUNICIPIO LEONARDO INFANTE ESTADO GUÁRICO.;21;SERVICIOS PÚBLICOS;VIVIENDA;9,20513557317259;-65,9986542402526
COM-21-05-01-00001;MEJORAMIENTO Y AMPLIACION DE UNA GRANJA MIXTA AVICOLA PORCINA EN EL SECTOR DE LA UNION;21;SOCIOPRODUCTIVOS;SISTEMAS AGROPECUARIOS;8,21691966772406;-67,7719192774323
CCO-21-19-07-00014;MEJORAMIENTO Y REHABILITACION DEL TENDIDO ELECTRICO DEL ALUMBRADO PUBLICO Y RESIDENCIAL, EN EL SECTOR  DEL CERRO MOTATAN, PARROQUIA JUAN IGNACIO MONTILLA, MUNICIPIO VALERA, ESTADO TRUJILLO.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,30840174741846;-70,6030976415718
CCO-21-19-08-00001;MEJORAMIENTO Y REHABILITACION DEL SERVICIO ELECTRICO DE ALUMBRADO PUBLICO Y RESIDENCIAL, EN EL SECTOR LOS SILOS, PARROQUIA CHEJENDE, MUNICIPIO CANDELARIA, ESTADDO TRUJILLO.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,62782903628323;-70,4058896460758
CCO-21-12-01-00001;Cria de gallina ponedora ;21;SOCIOPRODUCTIVOS;SISTEMAS AGROPECUARIOS;8,67911532379909;-71,308653202105
CCO-21-08-02-00017;REHABILITACION DE ESTACION DE BOMBEO, DEL PARQUE RESIDENCIAL BUENOS AIRES;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,92361792439262;-68,3141159525717
CCO-21-10-01-00043;CONTINUACIÓN DE LA CONSTRUCCIÓN DE RED DE AGUAS SERVIDAS EN EL CONSEJO COMUNAL LOMAS DEL ESTE, PERTENECIENTE AL MUNICIPIO LEONARDO INFANTE, PARROQUIA VALLE DE LA PASCUA, ESTADO GUARICO. ;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,92826804745994;-67,3132401325359
CCO-21-18-04-00008;REHABILITACION DEL SISTEMA ELÉCTRICO DEL SECTOR  DIAMANTE III CALLE LAS MARIAS Y ROSAL  MUNICIPIO CARDENAS ESTADO TACHIRA;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;7,81658736851924;-72,2290851191736
CCO-21-12-02-00001;Mejoramiento del Servicio Eléctrico, sector El Paramito, La Azulita, Municipio Andrés Bello del estado Mérida;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;8,67340786640092;-71,4527662875743
CCO-21-19-14-00001;MEJORAMIENTO Y REHABILITACION DE LA VIALIDAD AGRICOLA DEL SECTOR ZARAGOZA PARTE BAJA, PARROQUIA VALMORE RODRIGUEZ, MUNICIPIO SUCRE ESTADO TRUJILLO;21;SERVICIOS PÚBLICOS;VIALIDAD;9,45083697041353;-70,7626852084862
CCO-21-08-09-00010;Reacondicionamiento de fachadas en el sector 10 de Septiembre del municipio Romulo Gallegos del estado Bolivariano de Cojedes;21;SERVICIOS PÚBLICOS;VIVIENDA;9,53222458125987;-68,6388041189329
CCO-21-18-10-00001;Culminación de la Red de aguas servidas desde la Hacienda la Alaska hasta la escuela Bolivariana San Joaquin, Municipio Córdoba estado Tachira;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;7,61891719569028;-72,2987292240837
CCO-21-08-06-00018;REHABILITACION Y MANTENIMIENTO DEL SISTEMA ELECTRICO DE BAJA TENSION DE LA URBANIZACION CANTACLARO MUNICIPIO EZEQUIEL ZAMORA ESTADO COJEDES PRIMERA ETAPA;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,66278895749024;-68,565226175708
CCO-21-18-05-00014;CONSTRUCCIÓN DE TANQUE PARA ALMACENAR 200 MIL LITROS DE AGUA .  EN EL CC BABUQUENA LA GRITA . MUNICIPIO JAUREGUI. ESTADO TACHIRA													;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;8,09482830661259;-71,9776662880466
CCO-21-01-01-00011;REHABILITACION DE 170 MTS DE  ESCALERAS Y SISTEMA DE AGUAS SERVIDADAS ;21;SERVICIOS PÚBLICOS;VIALIDAD;10,5168566003445;-66,9593680608821
CCO-21-08-06-00093;REHABILITACION FISICA DE LAS VIAS AGRICOLA DE LA COMUNIDAD ASENTAMIENTO CAMPESINOI;21;SERVICIOS PÚBLICOS;VIALIDAD;9,61665967915804;-68,5224234741209
CCO-21-08-01-00006;CULMINACION DE TENDIDO ELECTRICO EN LA COMUNIDAD EL CARTAN, PARROQUIA JUAN DE MATA SUAREZ, MUNICIPIO ANZOATEGUI, ESTADO COJEDES;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,71881810676326;-68,9337395991837
CCO-21-10-05-00001;PLAN DE FINANCIAMIENTO DE 10 CONUCOS PRODUCTIVOS EN LA COMUNIDAD COCO E MONO PQA. TUCUPIDO DEL MUNICIPIO RIBAS ESTADO GUÁRICO. ;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;9,26456036904951;-65,7564626328506
COM-21-12-12-00001;SIEMBRA DE MAÍZ, BATATA, PIMENTON, PLATANO, YUCA ,CARAOTA, OCUMO, EN LA COMUNA DR CARLOS ESCARRA PARROQUIA ELOY PAREDES,OBISPO RAMOS DE LORA;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;8,7503788861957;-71,5724162767241
CCO-21-10-05-00051;“SUMINISTRO DE TRANQUES DE ALMACENAMIENTO DE AGUA POTABLE PARA EL SECTOR CAJA DE AGUA.;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,27221479754904;-65,7795776818177
CCO-21-08-09-00011;MEJORAMIENTO DEL ALUMBRADO PUBLICO EN EL SECTOR SAN MIGUEL I, MUNICIPIO ROMULO GALLEGOS, ESTADO COJEDES;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,52718899934629;-68,6323403032293
CCO-21-08-07-00011;HABILITACION DEL POZO DE AGUA POTABLE EXISTENTE MEDIANTE LA INCORPORACION DEL SISTEA ELECTRICO Y RED DE DISTRIBUCION EN LACOMUNIDAD DE EL TAQUE MUNICIPIO TINACO ESTADO COJEDES;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,72085391542367;-68,3627945700939
CCO-21-02-07-00009;REHABILITACION DEL ALUMBRADO PUBLICO;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;8,1718788740735;-63,5839440876845
CCO-21-18-06-00003;MEJORAMIENTO Y SOLUCIÓN DE 2 KILOMETROS DE VIALIDAD AGRICOLA EN LA COMUNIDAD ALTOS DE SANTA ROSA ,PARROQUIA BRAMÓN DEL ESTADO TÁCHIRA ;21;SERVICIOS PÚBLICOS;VIALIDAD;7,66062951882952;-72,3944151344585
CCO-21-18-28-00001;"REPARACION Y MANTENIMIENTO DEL ACUEDUCTO ""LA MONA"" DE SAN JOSECITO 1, MUNICIPIO TORBES";21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;7,67152046860071;-72,2454125102714
CCO-21-21-07-00023;REHABILITACIÓN DEL SISTEMA ELÉCTRICO, FASE I.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;11,175029806946;-71,9109714654591
CCO-21-08-06-00036;REHABILITACION Y MEJORAS DEL SISTEMA DE AGUA SERVIDA EN EL SECTOR LA HERREREÑA II, I ETAPA DE 5;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,64526023945885;-68,5648658456692
COM-21-05-01-00002;AMPLIACION Y MEJORAMIENTO DE GRANJAS PRODUCTIVAS PORCINAS AVICOLAS EN EL SECTOR ;21;SOCIOPRODUCTIVOS;SISTEMAS AGROPECUARIOS;8,08684433431925;-67,6127476193815
CCO-21-12-12-00011;Siembra y Mantenimiento de 30 Hectáreas en rubros Agrícolas en conucos del Sector Loma de Piedra. Parroquia Eloy Paredes. Municipio Obispo Ramos de Lora. Estado Merida;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;8,75212223813342;-71,5565236134729
CCO-21-12-02-00002;Fortalecimiento a los Pequeños y Medianos Productores Conuqueros de la Comunidad de Mirabel, parroquia La Azulita, Municipio Andrés Bello;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;8,69623735791488;-71,4300173582119
CCO-21-08-06-00125;REHABILITACION Y MEJORAS DEL SISTEMA DE AGUAS SERVIDAS EN LA COMUNIDAD VILLA DEL PARAISO DEL MUNICIPIO EZEQUIEL ZAMORA DEL ESTADO COJEDES ;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,67851123856807;-68,5747953779015
CCO-21-08-04-00037;SIEMBRA DE 30 HA DE MAIZ EN LA COMUNIDAD DE LAS CAMASAS MUNICIPIO PAO ESTADO COJEDES;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;9,53694361975472;-68,1676141681989
CCO-21-16-03-00002;PREPARACION DE 30 HECTAREAS DE TIERRAS Y SIEMBRA, CULTIVO Y COSECHA DE FRIJOLES, YUCA, PLATANOS, CARAOTAS EN EL CONSEJO COMUNAL LA TESTERA DEL MUNICIPIO GUANARE DEL ESTADO PORTUGUESA;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;9,05429287487144;-69,6970964475023
CCO-21-08-09-00002;REHABILITACIÓN DEL COLECTOR PRINCIPAL Y CONTINUIDAD DE TRAMO DE AGUAS SERVIDAS DEL SECTOR LOS MANGOS DEL ESTADIUM;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,54439899686315;-68,6304903850234
CCO-21-08-01-00001;REHABILITACION DE LA VIALIDAD AGRICOLA DE LA COMUNIDAD DE BUENOS AIRES, MUNICIPIO ANZOATEGUI, ESTADO COJEDES;21;SERVICIOS PÚBLICOS;VIALIDAD;9,73896664020046;-68,8417971650873
